record_id,species,order,province,year,year_in_scope,longitude,latitude,iucn,point_baseline_temp,point_baseline_prec,point_year_temp,point_year_prec,point_temp_delta_from_point_baseline,point_prec_delta_from_point_baseline,resident_breeding_baseline_temp_mean,resident_breeding_baseline_prec_mean,resident_breeding_range_year_temp_mean,resident_breeding_range_year_prec_mean,resident_breeding_range_temp_delta_from_baseline,resident_breeding_range_prec_delta_from_baseline,point_temp_minus_resident_breeding_baseline,point_prec_minus_resident_breeding_baseline,resident_breeding_bearing_from_centroid_deg,resident_breeding_direction_8,resident_breeding_bearing_from_nearest_edge_deg,resident_breeding_direction_8_from_nearest_edge,resident_breeding_range_centroid_lon,resident_breeding_range_centroid_lat,resident_breeding_nearest_edge_lon,resident_breeding_nearest_edge_lat,resident_breeding_centroid_delta_lon_deg,resident_breeding_centroid_delta_lat_deg,resident_breeding_edge_delta_lon_deg,resident_breeding_edge_delta_lat_deg,resident_breeding_distance_to_range_edge_km,resident_breeding_distance_to_range_centroid_km,resident_breeding_point_inside_historical_range,all_seasons_baseline_temp_mean,all_seasons_baseline_prec_mean,all_seasons_range_year_temp_mean,all_seasons_range_year_prec_mean,all_seasons_range_temp_delta_from_baseline,all_seasons_range_prec_delta_from_baseline,point_temp_minus_all_seasons_baseline,point_prec_minus_all_seasons_baseline,all_seasons_bearing_from_centroid_deg,all_seasons_direction_8,all_seasons_bearing_from_nearest_edge_deg,all_seasons_direction_8_from_nearest_edge,all_seasons_range_centroid_lon,all_seasons_range_centroid_lat,all_seasons_nearest_edge_lon,all_seasons_nearest_edge_lat,all_seasons_centroid_delta_lon_deg,all_seasons_centroid_delta_lat_deg,all_seasons_edge_delta_lon_deg,all_seasons_edge_delta_lat_deg,all_seasons_distance_to_range_edge_km,all_seasons_distance_to_range_centroid_km,all_seasons_point_inside_historical_range,bot_has_polygon,bot_centroid_lon,bot_centroid_lat,bot_nearest_edge_lon,bot_nearest_edge_lat,bot_bearing_from_centroid_deg,bot_direction_8_centroid,bot_bearing_from_nearest_edge_deg,bot_direction_8_nearest_edge,bot_centroid_delta_lon_deg,bot_centroid_delta_lat_deg,bot_edge_delta_lon_deg,bot_edge_delta_lat_deg,bot_distance_to_centroid_km,bot_distance_to_nearest_edge_km,bot_point_inside_range
58,Lophotriorchis kienerii,Accipitriformes,Xizang,2019,TRUE,95.35,29.45,NT,8.158583641052246,776,9.53125,726.85003662109375,1.372666358947754,-49.14996337890625,6.370140142607566,475.8227022402823,7.482126655832836,539.4426418990814,1.1119865132252702,63.619939658799126,3.161109857392434,251.02733438081145,111.98955428376922,East,165.80946885200842,South,53.77880985126456,44.44776566232244,81.60388183600007,41.567077637000075,31.571190148735433,-16.097765662322438,3.746118163999924,-13.217077637000074,1431.2941963996318,3466.879905957328,FALSE,18.006824788755637,741.064949219544,18.92041985344344,776.6862192317341,0.9135950646878008,35.62127001219005,-8.475574788755637,-14.214912598450269,61.666346414339955,Northeast,34.13743463446099,Northeast,37.65611166903973,11.183901038475312,85.31036966507618,28.29856472950432,47.69388833096027,17.16609896152469,0.03963033492381385,0.05143527049568064,6.941708260913402,5040.399706750764,FALSE,TRUE,103.28588698299546,22.29405335683577,95.56591796900004,28.235107421000063,316.73460145918267,NW,351.2031989386839,N,-7.93588698299547,7.155946643164228,-0.21591796900005988,1.2148925789999332,1122.0376862168876,137.55935559269085,FALSE
59,Neophron percnopterus,Accipitriformes,Xinjiang,2012,TRUE,75.25,39.92,EN,5.202166557312012,615,6.229166507720947,674.79998779296875,1.0269999504089355,59.79998779296875,24.588483697369796,2164.023160693287,25.206344314693872,2477.825907707947,0.6178606173240766,313.8027470146599,-18.35931718964885,-1489.2231729003183,354.3278684961463,North,56.975620980063695,Northeast,101.4972693008515,9.932480605522445,96.5375145548281,27.309392288355102,-2.113935967518202,18.967519394477556,2.8458187785051905,1.590607711644893,328.0592719903591,2284.3713104431204,FALSE,24.588483697369796,2164.023160693287,25.206344314693872,2477.825907707947,0.6178606173240766,313.8027470146599,-18.35931718964885,-1489.2231729003183,354.3278684961463,North,56.975620980063695,Northeast,101.4972693008515,9.932480605522445,96.5375145548281,27.309392288355102,-2.113935967518202,18.967519394477556,2.8458187785051905,1.590607711644893,328.0592719903591,2284.3713104431204,FALSE,TRUE,78.14264817918313,41.45235406235209,75.25,39.92,236.01152937746377,SW,0,N,-2.8926481791831264,-1.5323540623520913,0,0,296.2988682960793,0,TRUE
60,Nisaetus nipalensis,Accipitriformes,Gansu,2006,TRUE,104.71,32.93,NT,10.806499481201172,782,12.635416984558104,848.425048828125,1.8289175033569336,66.425048828125,24.588483697369796,2164.023160693287,25.2849300454363,2179.4099912936035,0.6964463480665053,15.386830600316443,-11.95306671281169,-1315.598111865162,27.904018723416584,Northeast,2.5995931203848386,North,101.4972693008515,9.932480605522445,118.17598934351508,28.279393289498277,17.122730699148505,26.263352727810855,0.4440106564849202,7.916440043835021,857.8890778761154,3479.5616485831383,FALSE,24.588483697369796,2164.023160693287,25.2849300454363,2179.4099912936035,0.6964463480665053,15.386830600316443,-11.95306671281169,-1315.598111865162,27.904018723416584,Northeast,2.5995931203848386,North,101.4972693008515,9.932480605522445,118.17598934351508,28.279393289498277,17.122730699148505,26.263352727810855,0.4440106564849202,7.916440043835021,857.8890778761154,3479.5616485831383,FALSE,TRUE,106.33108418769226,26.08405604031533,104.80309225023682,32.87458773265264,348.7478777906894,N,305.36034327761956,NW,-1.6210841876922617,6.845943959684671,-0.09309225023682188,0.05541226734735716,782.5176328973038,10.565924041532028,FALSE
61,Nisaetus nipalensis,Accipitriformes,Guizhou,2018,TRUE,105.83,28.12,NT,12.645500183105469,1228,13.385416984558104,1218.9000244140625,0.7399168014526367,-9.0999755859375,24.90906118143028,2295.041721971507,25.619497075784007,2118.569012219941,0.7104358943537292,-176.47270975156562,-11.523644196872173,-1076.1416975574443,338.70825597837745,North,351.20319893868464,North,104.40194536528526,8.97207352159128,95.56591796900004,28.23510742100007,-9.051945365285263,20.47792647840872,-0.21591796900004567,1.2148925789999296,137.7671323230851,2608.187299026695,FALSE,24.90906118143028,2295.041721971507,25.619497075784007,2118.569012219941,0.7104358943537292,-176.47270975156562,-11.523644196872173,-1076.1416975574443,338.70825597837745,North,351.20319893868464,North,104.40194536528526,8.97207352159128,95.56591796900004,28.23510742100007,-9.051945365285263,20.47792647840872,-0.21591796900004567,1.2148925789999296,137.7671323230851,2608.187299026695,FALSE,TRUE,106.33108418769226,26.08405604031533,105.43211755500003,26.184628778000047,347.75554745623015,N,10.276132296325954,N,-0.5010841876922569,2.0359439596846727,0.39788244499995074,1.9353712219999544,232.1996107521233,218.98344149425532,FALSE
62,Pernis ptilorhynchus,Accipitriformes,Tianjin,2001,TRUE,117.82,39.33,LC,0.49199989438056946,180,0.6041666865348816,168.8000030517578,0.11216679215431212,-11.199996948242188,12.147260360144484,367.22272078025134,12.691658593688189,362.2366135791237,0.5443982335437045,-4.986107201127652,-11.543093673609604,-198.42271772849352,72.05612711242821,East,318.5463737520737,Northwest,55.4241926869305,36.64284957368757,75.67581040652836,39.54769768495056,19.825807313069497,3.2738170929791295,-0.4258104065283561,0.3689689817161437,54.88877780535263,1941.0891824167295,TRUE,12.147260360144484,367.22272078025134,12.691658593688189,362.2366135791237,0.5443982335437045,-4.986107201127652,-11.543093673609604,-198.42271772849352,72.05612711242821,East,318.5463737520737,Northwest,55.4241926869305,36.64284957368757,75.67581040652836,39.54769768495056,19.825807313069497,3.2738170929791295,-0.4258104065283561,0.3689689817161437,54.88877780535263,1941.0891824167295,TRUE,TRUE,119.0536657640627,42.43332455431275,120.09073720134312,40.09143976042814,197.13498531761735,S,247.17611517491895,SW,-1.233665764062707,-3.1033245543127492,-2.270737201343124,-0.7614397604281393,364.7072432612755,209.84462593766852,FALSE
63,Spilornis cheela,Accipitriformes,Heilongjiang,2010,TRUE,124.56,47.08,LC,10.417916297912598,686,11.333333015441896,685,0.9154167175292968,-1,15.864278999044156,1529.3364447914191,16.431527059287756,1506.5946505612558,0.5672480602436014,-22.74179423016335,-4.53094598360226,-844.3364447914191,353.1363690941913,North,302.8473449587154,Northwest,105.64853316913862,26.342521729862533,104.80416910400004,32.87639684000003,-0.9430651691386204,6.58732227013747,-0.0987011040000425,0.05344715999997618,11.123199764456164,738.0565832690876,FALSE,15.864278999044156,1529.3364447914191,16.431527059287756,1506.5946505612558,0.5672480602436014,-22.74179423016335,-4.53094598360226,-844.3364447914191,353.1363690941913,North,302.8473449587154,Northwest,105.64853316913862,26.342521729862533,104.80416910400004,32.87639684000003,-0.9430651691386204,6.58732227013747,-0.0987011040000425,0.05344715999997618,11.123199764456164,738.0565832690876,FALSE,TRUE,108.94762486324332,25.377996450437585,120.95367431700004,30.51611328200005,25.715228970584803,NE,8.52459904328532,N,15.612375136756684,21.702003549562416,3.606325682999966,16.56388671799995,2793.5418188015847,1889.7249752557095,FALSE
64,Spilornis cheela,Accipitriformes,Shanghai,2015,TRUE,121.97,30.89,LC,10.417916297912598,686,11.322916984558104,637.29998779296875,0.9050006866455078,-48.70001220703125,15.864278999044156,1529.3364447914191,16.610515197265027,1603.092851238985,0.7462361982208723,73.75640644756595,-4.541362014486049,-892.0364569984504,353.09997515244174,North,299.7317326315716,Northwest,105.64853316913862,26.342521729862533,104.80404275923276,32.87618454386107,-0.9474498358056138,6.582978270137467,-0.10295942589975482,0.04931545613892751,11.261074226487164,737.6454589375734,FALSE,15.864278999044156,1529.3364447914191,16.610515197265027,1603.092851238985,0.7462361982208723,73.75640644756595,-4.541362014486049,-892.0364569984504,353.09997515244174,North,299.7317326315716,Northwest,105.64853316913862,26.342521729862533,104.80404275923276,32.87618454386107,-0.9474498358056138,6.582978270137467,-0.10295942589975482,0.04931545613892751,11.261074226487164,737.6454589375734,FALSE,TRUE,108.94762486324332,25.377996450437585,121.95213990505292,30.18267822300004,61.3806287648697,NE,1.2413584011770809,N,13.02237513675668,5.512003549562419,0.01786009494708196,0.7073217769999616,1408.8462229424215,79.45606396217723,FALSE
65,Aix galericulata,Anseriformes,Xizang,2021,TRUE,91.18,29.65,LC,12.775917053222656,1055,13.260416984558104,1138.9749755859375,0.4844999313354492,83.9749755859375,15.864278999044156,1529.3364447914191,16.473695566116955,1558.9728163641923,0.6094165670728007,29.636371572773218,-2.603862014486049,-390.3614692054816,5.249548226596858,North,14.150621887464752,North,105.64853316913862,26.342521729862533,105.28918029700806,26.213760937537604,0.18480016419438527,1.7741449368041664,0.5441530363249427,1.9029057291290952,222.84930545725783,202.59471912577723,FALSE,15.864278999044156,1529.3364447914191,16.473695566116955,1558.9728163641923,0.6094165670728007,29.636371572773218,-2.603862014486049,-390.3614692054816,5.249548226596858,North,14.150621887464752,North,105.64853316913862,26.342521729862533,105.28918029700806,26.213760937537604,0.18480016419438527,1.7741449368041664,0.5441530363249427,1.9029057291290952,222.84930545725783,202.59471912577723,FALSE,TRUE,126.68688872494582,45.13543585826184,120.12455812166026,23.61308299337043,253.19407263577108,W,289.4651184402573,W,-35.50688872494581,-15.485435858261836,-28.94455812166025,6.036917006629569,3518.1348213726083,2934.629253661641,FALSE
66,Aix galericulata,Anseriformes,Xinjiang,2015,TRUE,82.94,37.26,LC,8.872416496276855,565,9.947916984558104,607.9000244140625,1.07550048828125,42.9000244140625,12.619983723598097,1130.1222818292229,13.234320975751409,1156.264403888032,0.6143372521533124,26.142122058809036,-2.672066739039991,-522.2222574151604,41.62790766324031,Northeast,274.79023568179844,West,102.32803105910436,27.908523074024636,120.089904786,40.08148193400007,15.229468940895655,12.307446925975364,-2.5324047860000007,0.1344880659999319,244.6979448581904,1964.383102951012,FALSE,12.877416534490546,1066.924731320042,13.53714866550184,1093.8763841508994,0.6597321310112942,26.951652830857483,-2.9294995499324408,-459.02470690597943,41.40553272368834,Northeast,345.143550152127,North,103.1809497718774,28.46724545993129,117.90788891055384,39.207782464724815,14.37655022812261,11.748724540068707,-0.35038891055383203,1.0081875352751837,105.07073176325372,1861.0197078999977,TRUE,TRUE,126.68688872494582,45.13543585826184,120.99371337700006,44.52728271600006,272.03728057821706,W,269.0820972080638,W,-43.74688872494582,-7.875435858261838,-38.053713377000065,-7.267282716000061,3688.238845003404,3239.1498741582154,FALSE
67,Anas carolinensis,Anseriformes,Shandong,2023,TRUE,119.43,35.37,LC,12.277750015258787,594,12.59375,461.8500061035156,0.31599998474121094,-132.14999389648438,12.619983723598097,1130.1222818292229,12.93053000094462,1124.0996764621216,0.31054627734652485,-6.022605367101278,-0.0262337235980965,-668.2722757257072,44.37299689787284,Northeast,247.44465272480753,Southwest,102.32803105910436,27.908523074024636,120.089904786,40.08148193400007,15.491968940895646,11.421476925975362,-2.269904786000012,-0.7514819340000685,231.22947266734823,1927.112374427876,FALSE,12.877416534490546,1066.924731320042,13.245536959770533,1053.622164643548,0.3681204252799848,-13.302566676494052,-0.28366653449054624,-605.0747252165263,44.285398936180115,Northeast,342.08577240821927,North,103.1809497718774,28.46724545993129,117.87574976354996,39.19661531324906,14.6390502281226,10.862754540068709,-0.05574976354996863,0.1333846867509365,14.296310083674229,1823.511656702034,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,Anser albifrons,Anseriformes,Gansu,2019,TRUE,105.76,33,LC,3.5777499675750732,431,3.9479167461395264,434.0499877929687,0.3701667785644531,3.04998779296875,23.178298344971573,1846.492643973094,23.259483012632536,1920.3052590467385,0.08118466766096333,73.81261507364434,-19.230381598832047,-1412.4426561801251,28.69778865684458,Northeast,8.536511315100086,North,99.07940521869546,15.942058967156456,120.95367431700004,30.516113282000056,25.48503922574855,31.135441032843545,3.6107701274439705,16.561386717999945,1685.8886169914956,4161.269683038297,FALSE,23.178298344971573,1846.492643973094,23.259483012632536,1920.3052590467385,0.08118466766096333,73.81261507364434,-19.230381598832047,-1412.4426561801251,28.69778865684458,Northeast,8.536511315100086,North,99.07940521869546,15.942058967156456,120.95367431700004,30.516113282000056,25.48503922574855,31.135441032843545,3.6107701274439705,16.561386717999945,1685.8886169914956,4161.269683038297,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,Anser anser,Anseriformes,Hainan,2009,TRUE,110.58,19.9,LC,16.244443893432617,933,17.25,936.0999755859376,1.0055561065673828,3.0999755859375,23.178298344971573,1846.492643973094,23.583221021838256,1869.3519210287975,0.4049226768666827,22.85927705570384,-5.928298344971573,-910.3926683871564,50.36987591904318,Northeast,1.2254212846950168,North,99.07940521869546,15.942058967156456,121.95288085900005,30.182678223000035,22.89102811463755,14.944824366176844,0.01755247433295892,0.704205110333266,77.6652369881129,2816.9055760019696,FALSE,23.178298344971573,1846.492643973094,23.583221021838256,1869.3519210287975,0.4049226768666827,22.85927705570384,-5.928298344971573,-910.3926683871564,50.36987591904318,Northeast,1.2254212846950168,North,99.07940521869546,15.942058967156456,121.95288085900005,30.182678223000035,22.89102811463755,14.944824366176844,0.01755247433295892,0.704205110333266,77.6652369881129,2816.9055760019696,FALSE,TRUE,106.47204618504745,46.09325035297799,103.68591308600008,41.60412597700008,171.28968482491734,S,162.83037777317054,S,4.107953814952552,-26.19325035297799,6.894086913999914,-21.70412597700008,2954.1047064028817,2511.1275372295822,FALSE
70,Anser caerulescens,Anseriformes,Guizhou,2023,TRUE,104.22,26.86,LC,4.901666641235352,392,6.0625,395.5500183105469,1.1608333587646484,3.550018310546875,2.7810246826423666,826.0588253798484,3.973246074902749,907.053121476598,1.1922213922603824,80.99429609674974,3.2814753173576334,-430.5088070693015,258.78565639502756,West,289.47841387448676,West,131.9305886853313,44.76949448635865,120.12109375000009,23.606323242000027,-40.74816090755348,-15.119827819691952,-28.93866597222228,6.0433434246666735,2876.3532867921767,4222.208209633039,FALSE,7.865963014037141,1019.7653004926108,9.079494730975338,1092.6086511948247,1.2135317169381965,72.8433507022138,-1.803463014037141,-624.215282182064,264.2610510096412,West,295.1938592105313,Northwest,123.24298905727308,36.88312419937668,99.91192626900003,26.348693847000053,-32.06056127949529,-7.233457532709981,-8.729498491222245,3.3009728196666472,921.1219013711744,3188.808667750132,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,Anser caerulescens,Anseriformes,Jilin,2001,TRUE,122.07,44.9,LC,11.880083084106444,32,13.520833015441896,29.875,1.6407499313354492,-2.125,2.7810246826423666,826.0588253798484,3.943732840863289,873.9922676199294,1.162708158220922,47.933442240081035,10.739808332799528,-796.1838253798484,275.89912561468145,West,269.0857529133198,West,131.9305886853313,44.76949448635865,120.99371337700006,44.52728271600006,-48.99003312977568,-7.507272264136453,-38.05315782144446,-7.26506049377786,3738.521313576982,4782.337947780013,FALSE,7.865963014037141,1019.7653004926108,8.849914867768328,1124.9754516712248,0.9839518537311872,105.21015117861396,5.6548700014047535,-989.8903004926108,283.12121959285605,West,311.3862940025295,Northwest,123.24298905727308,36.88312419937668,99.91192626900003,26.348693847000053,-40.30243350171749,0.3790980228455183,-16.971370713444443,10.913528375222146,2021.7831858579143,3888.825215298687,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,Anser caerulescens,Anseriformes,Liaoning,2017,TRUE,122.27,40.7,LC,13.01751708984375,858,14.760416984558104,916.7750244140624,1.7428998947143557,58.7750244140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,Anser caerulescens,Anseriformes,Shandong,1997,FALSE,118.98,37.77,LC,13.127416610717772,783,14.604166984558104,827.875,1.476750373840332,44.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.85585965691478,934.2321120656768,16.37160458163932,942.7344997597824,1.5157449247245405,8.50238769410555,-0.2516926723566755,-106.3571120656768,66.88182656606762,Northeast,287.3345899489486,West,29.60779766996272,32.97729615443343,110.555297851,31.834289551000037,76.15609121892628,0.02131495667767069,-4.7914089621110065,1.164321560111066,479.1345632270968,7348.018316974923,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,Anser erythropus,Anseriformes,Yunnan,2004,TRUE,100.08,26.73,VU,24.202749252319336,1739,24.46875,2096.699951171875,0.26600074768066406,357.699951171875,2.2735806806415524,428.04323895591983,2.5303655212898497,448.08865498592394,0.2567848406482973,20.045416030004105,22.19516931935845,1668.6567122159552,126.16051795414415,Southeast,162.83177619118135,South,76.62340624616066,50.38735156912208,103.68591308600008,41.604125977000066,33.95659375383934,-30.48962934689988,6.894086913999928,-21.706403754777867,2465.32450992269,4549.809786851956,FALSE,6.19262619168661,561.117995342615,6.604877582745228,550.4114399816593,0.41225139105861786,-10.70655536095569,18.27612380831339,1535.58195582926,120.97190124723954,Southeast,251.0487585072172,West,78.49996762145996,43.371780971243254,110.89007568300008,19.998107910000044,32.08003237854004,-23.474058749021054,-0.31007568300007904,-0.10038568777784462,32.25616191423399,4004.803775721389,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
