record_id,species,bl_accepted,bl_match_type,order,province,year,longitude,latitude,bot_has_polygon,year_in_scope,bot_centroid_lon,bot_centroid_lat,bot_nearest_edge_lon,bot_nearest_edge_lat,bot_bearing_from_centroid_deg,bot_direction_8_centroid,bot_bearing_from_nearest_edge_deg,bot_direction_8_nearest_edge,bot_centroid_delta_lon_deg,bot_centroid_delta_lat_deg,bot_edge_delta_lon_deg,bot_edge_delta_lat_deg,bot_distance_to_centroid_km,bot_distance_to_nearest_edge_km,bot_point_inside_range
188,Larus fuscus,Larus fuscus,no_lookup,Charadriiformes,Hubei,2022,114.12,30.33,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,Larus fuscus,Larus fuscus,no_lookup,Charadriiformes,Inner Mongolia,2019,100.69,42.42,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,Larus fuscus,Larus fuscus,no_lookup,Charadriiformes,Xizang,2017,91.08,29.92,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,Larus glaucescens,Larus glaucescens,no_lookup,Charadriiformes,Inner Mongolia,2016,112.69,40.55,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,Larus glaucescens,Larus glaucescens,no_lookup,Charadriiformes,Shanghai,2015,121.49,31.24,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,Larus hyperboreus,Larus hyperboreus,no_lookup,Charadriiformes,Gansu,2023,103.88,36.08,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,Larus hyperboreus,Larus hyperboreus,no_lookup,Charadriiformes,Shanxi,2019,111.5,37.8,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,Larus hyperboreus,Larus hyperboreus,no_lookup,Charadriiformes,Xizang,2015,91.84,30.03,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,Onychoprion aleuticus,Onychoprion aleuticus,no_lookup,Charadriiformes,Fujian,2009,117.67,23.78,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,Onychoprion aleuticus,Onychoprion aleuticus,no_lookup,Charadriiformes,Jiangsu,2021,120.85,31.82,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,Onychoprion aleuticus,Onychoprion aleuticus,no_lookup,Charadriiformes,Shandong,2018,120.81,36.2,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,Onychoprion aleuticus,Onychoprion aleuticus,no_lookup,Charadriiformes,Zhejiang,2020,120.7,27.14,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,Onychoprion anaethetus,Onychoprion anaethetus,no_lookup,Charadriiformes,Guangxi,2013,109.2,20.92,TRUE,TRUE,120.9796039262922,23.769604997759537,119.66782379150402,23.24723625183111,257.6402165785297,W,258.5182795577104,W,-11.779603926292197,-2.849604997759535,-10.467823791504017,-2.32723625183111,1262.3678555701179,1119.49627913907,FALSE
201,Onychoprion anaethetus,Onychoprion anaethetus,no_lookup,Charadriiformes,Jiangsu,2021,120.82,31.87,TRUE,TRUE,120.9796039262922,23.769604997759537,121.92949676513672,25.452316284179688,359.03817301617414,N,351.6358819746754,N,-0.1596039262922062,8.100395002240464,-1.1094967651367256,6.4176837158203135,903.990338597086,725.6739199001287,FALSE
202,Onychoprion anaethetus,Onychoprion anaethetus,no_lookup,Charadriiformes,Shandong,2018,120.68,36.01,TRUE,TRUE,120.9796039262922,23.769604997759537,121.92949676513672,25.452316284179688,358.85707661755794,N,354.5034940311354,N,-0.29960392629219257,12.240395002240462,-1.249496765136712,10.55768371582031,1371.2801024986352,1190.6593737269384,FALSE
203,Onychoprion anaethetus,Onychoprion anaethetus,no_lookup,Charadriiformes,Yunnan,2024,103.16,23.35,TRUE,TRUE,120.9796039262922,23.769604997759537,119.62057057691185,23.531686824693022,272.12597228002784,W,272.60858318099804,W,-17.819603926292203,-0.4196049977595351,-16.46057057691185,-0.18168682469302055,1825.5874214468174,1688.442500299674,FALSE
204,Onychoprion fuscatus,Onychoprion fuscatus,no_lookup,Charadriiformes,Yunnan,2022,102,23.6,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,Rissa tridactyla,Rissa tridactyla,no_lookup,Charadriiformes,Anhui,2024,117.09,30.75,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,Rissa tridactyla,Rissa tridactyla,no_lookup,Charadriiformes,Gansu,2007,103.79,29.49,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,Rissa tridactyla,Rissa tridactyla,no_lookup,Charadriiformes,Guizhou,2022,107.9,27.94,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,Rissa tridactyla,Rissa tridactyla,no_lookup,Charadriiformes,Hunan,2021,113.01,28.22,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,Rissa tridactyla,Rissa tridactyla,no_lookup,Charadriiformes,Jilin,2019,125.35,43.81,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,Rissa tridactyla,Rissa tridactyla,no_lookup,Charadriiformes,Qinghai,2018,101.78,36.6,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,Rissa tridactyla,Rissa tridactyla,no_lookup,Charadriiformes,Yunnan,2009,102.65,24.97,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,Thalasseus bengalensis,Thalasseus bengalensis,no_lookup,Charadriiformes,Guangxi,2019,108.52,21.59,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,Thalasseus bengalensis,Thalasseus bengalensis,no_lookup,Charadriiformes,Hebei,2017,119.37,39.55,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,Thalasseus bergii,Thalasseus bergii,no_lookup,Charadriiformes,Shanghai,2011,121.98,31.29,TRUE,TRUE,115.24847978598739,14.473783627227812,121.97559495746425,29.572902031618874,19.008086630927835,N,0.12562589853894224,N,6.731520214012619,16.81621637277219,0.004405042535751136,1.7170979683811254,1970.9393662385542,192.80230380121253,FALSE
215,Recurvirostra avosetta,Recurvirostra avosetta,no_lookup,Charadriiformes,Ningxia,2010,106.39,38.38,TRUE,TRUE,110.40027693618892,47.22695497026522,111.58171016410627,44.71089534104733,199.78684409841563,S,213.295198033058,SW,-4.010276936188916,-8.846954970265216,-5.191710164106269,-6.330895341047331,1045.1638047855536,830.9288571434804,FALSE
216,Recurvirostra avosetta,Recurvirostra avosetta,no_lookup,Charadriiformes,Yunnan,2007,99.64,27.9,TRUE,TRUE,110.40027693618892,47.22695497026522,94.2151803691877,44.6646035030671,207.3093878309512,SW,163.69655824084248,S,-10.760276936188916,-19.32695497026522,5.424819630812294,-16.7646035030671,2362.9422536271727,1947.222684655566,FALSE
217,Arenaria interpres,Arenaria interpres,no_lookup,Charadriiformes,Xinjiang,1999,83.82,42.89,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,Arenaria interpres,Arenaria interpres,no_lookup,Charadriiformes,Yunnan,2013,103.38,23.42,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,Calidris acuminata,Calidris acuminata,no_lookup,Charadriiformes,Shaanxi,2015,109.39,34.79,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,Calidris acuminata,Calidris acuminata,no_lookup,Charadriiformes,Xinjiang,2009,84.92,44.48,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,Calidris alba,Calidris alba,no_lookup,Charadriiformes,Yunnan,2016,102.71,24.93,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,Calidris alpina,Calidris alpina,no_lookup,Charadriiformes,Shaanxi,2016,109.03,32.71,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,Calidris alpina,Calidris alpina,no_lookup,Charadriiformes,Xizang,2019,91.16,29.9,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,Calidris alpina,Calidris alpina,no_lookup,Charadriiformes,Yunnan,2010,102.83,24.82,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,Calidris alpina,Calidris alpina,no_lookup,Charadriiformes,Chongqing,2009,106.5,29.78,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,Calidris bairdii,Calidris bairdii,no_lookup,Charadriiformes,Zhejiang,2022,120.64,27.54,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,Calidris canutus,Calidris canutus,no_lookup,Charadriiformes,Jilin,2009,123.91,45.79,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,Calidris falcinellus,Calidris falcinellus,no_lookup,Charadriiformes,Jilin,2010,122.58,45.82,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,Calidris falcinellus,Calidris falcinellus,no_lookup,Charadriiformes,Shaanxi,2014,109.4,34.8,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,Calidris melanotos,Calidris melanotos,no_lookup,Charadriiformes,Hainan,2013,110.58,19.9,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,Calidris melanotos,Calidris melanotos,no_lookup,Charadriiformes,Hunan,2022,112.82,28.5,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,Calidris melanotos,Calidris melanotos,no_lookup,Charadriiformes,Liaoning,2010,121.61,40.86,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,Calidris melanotos,Calidris melanotos,no_lookup,Charadriiformes,Tianjin,2006,117.68,39.11,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,Calidris melanotos,Calidris melanotos,no_lookup,Charadriiformes,Yunnan,2015,102.77,24.89,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,Calidris melanotos,Calidris melanotos,no_lookup,Charadriiformes,Zhejiang,2020,121.28,28.15,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,Calidris minuta,Calidris minuta,no_lookup,Charadriiformes,Hainan,2019,108.7,18.52,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,Calidris minuta,Calidris minuta,no_lookup,Charadriiformes,Hubei,2019,114.1,30.45,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,Calidris minuta,Calidris minuta,no_lookup,Charadriiformes,Hunan,2022,112.91,27.77,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,Calidris minuta,Calidris minuta,no_lookup,Charadriiformes,Jilin,2010,122.57,45.83,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,Calidris minuta,Calidris minuta,no_lookup,Charadriiformes,Liaoning,2010,124.08,39.82,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,Calidris minuta,Calidris minuta,no_lookup,Charadriiformes,Shaanxi,2017,107.51,34.26,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,Calidris minuta,Calidris minuta,no_lookup,Charadriiformes,Sichuan,2020,104.55,28.81,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,Calidris minuta,Calidris minuta,no_lookup,Charadriiformes,Tianjin,2006,117.7,39.11,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,Calidris minuta,Calidris minuta,no_lookup,Charadriiformes,Yunnan,2013,102.7,24.93,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,Calidris pugnax,Calidris pugnax,no_lookup,Charadriiformes,Guizhou,2019,106.8,26.54,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,Calidris pugnax,Calidris pugnax,no_lookup,Charadriiformes,Henan,2018,112.17,32.95,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,Calidris pugnax,Calidris pugnax,no_lookup,Charadriiformes,Liaoning,2011,124.12,39.83,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,Calidris pugnax,Calidris pugnax,no_lookup,Charadriiformes,Shaanxi,2011,108.07,34.24,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,Calidris pugnax,Calidris pugnax,no_lookup,Charadriiformes,Tianjin,2006,117.49,38.46,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Calidris pygmaea,Calidris pygmaea,no_lookup,Charadriiformes,Shandong,2017,117.87,38.26,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Calidris subminuta,Calidris subminuta,no_lookup,Charadriiformes,Jilin,2019,128.24,42.57,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,Calidris subminuta,Calidris subminuta,no_lookup,Charadriiformes,Xinjiang,2009,84.92,44.48,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,Calidris tenuirostris,Calidris tenuirostris,no_lookup,Charadriiformes,Jilin,2010,122.57,45.83,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,Calidris tenuirostris,Calidris tenuirostris,no_lookup,Charadriiformes,Sichuan,2020,104.54,28.81,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,Calidris tenuirostris,Calidris tenuirostris,no_lookup,Charadriiformes,Yunnan,2015,102.72,24.77,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,Limnodromus scolopaceus,Limnodromus scolopaceus,no_lookup,Charadriiformes,Guangxi,2009,108.83,21.62,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,Limnodromus scolopaceus,Limnodromus scolopaceus,no_lookup,Charadriiformes,Heilongjiang,2012,122.05,51.38,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,Limnodromus scolopaceus,Limnodromus scolopaceus,no_lookup,Charadriiformes,Hubei,2014,114.41,30.43,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,Limnodromus scolopaceus,Limnodromus scolopaceus,no_lookup,Charadriiformes,Liaoning,2010,123.93,39.82,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,Limnodromus scolopaceus,Limnodromus scolopaceus,no_lookup,Charadriiformes,Shaanxi,2018,110.2,34.95,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,Limnodromus scolopaceus,Limnodromus scolopaceus,no_lookup,Charadriiformes,Sichuan,2012,104.3,30.98,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,Limnodromus semipalmatus,Limnodromus semipalmatus,no_lookup,Charadriiformes,Shaanxi,2019,109.42,34.8,TRUE,TRUE,123.20207600676423,47.929024683364005,117.17132568400007,45.75653076300006,223.02508090441162,SW,210.9496248614441,SW,-13.782076006764228,-13.129024683364008,-7.751325684000065,-10.95653076300006,1859.6734335905412,1392.8988401352328,FALSE
263,Limnodromus semipalmatus,Limnodromus semipalmatus,no_lookup,Charadriiformes,Xinjiang,2010,84.92,44.48,TRUE,TRUE,123.20207600676423,47.929024683364005,116.05264606754331,48.88882525562265,276.93008627786423,W,270.0858158679174,W,-38.28207600676423,-3.4490246833640086,-31.132646067543305,-4.408825255622652,2951.9429586581778,2418.431261588308,FALSE
264,Limosa lapponica,Limosa lapponica,no_lookup,Charadriiformes,Yunnan,2013,102.59,24.65,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,Limosa limosa,Limosa limosa,no_lookup,Charadriiformes,Ningxia,2011,106.46,38.87,TRUE,TRUE,108.61255516687301,47.694570840213856,115.63274284992539,45.448404648883326,190.82040629336217,S,229.11124103674416,SW,-2.1525551668730145,-8.824570840213859,-9.172742849925399,-6.578404648883328,1005.2804814670313,1050.8495180355117,FALSE
266,Numenius madagascariensis,Numenius madagascariensis,no_lookup,Charadriiformes,Shaanxi,2000,107.52,33.19,TRUE,TRUE,128.91885815696298,48.052421722657684,128.97961117900002,43.58200769800004,235.02604904005278,SW,245.36666942939257,SW,-21.398858156962987,-14.862421722657686,-21.45961117900002,-10.392007698000043,2434.6111910655945,2171.5176080938822,FALSE
267,Numenius minutus,Numenius minutus,no_lookup,Charadriiformes,Gansu,2025,101.01,38.81,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,Numenius phaeopus,Numenius phaeopus,no_lookup,Charadriiformes,Yunnan,2012,102.67,24.97,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,Phalaropus fulicarius,Phalaropus fulicarius,no_lookup,Charadriiformes,Beijing,2010,116.31,40.13,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,Phalaropus fulicarius,Phalaropus fulicarius,no_lookup,Charadriiformes,Hainan,2022,110.37,20.02,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,Phalaropus fulicarius,Phalaropus fulicarius,no_lookup,Charadriiformes,Henan,2013,112.51,32.95,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,Phalaropus fulicarius,Phalaropus fulicarius,no_lookup,Charadriiformes,Sichuan,2011,100.77,30.05,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,Phalaropus lobatus,Phalaropus lobatus,no_lookup,Charadriiformes,Guizhou,2022,104.94,25.09,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,Phalaropus lobatus,Phalaropus lobatus,no_lookup,Charadriiformes,Henan,2014,112.51,32.95,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,Phalaropus lobatus,Phalaropus lobatus,no_lookup,Charadriiformes,Jiangxi,2007,113,25,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,Phalaropus lobatus,Phalaropus lobatus,no_lookup,Charadriiformes,Shaanxi,2014,109.39,34.79,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,Phalaropus lobatus,Phalaropus lobatus,no_lookup,Charadriiformes,Sichuan,2011,104.07,30.58,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,Tringa brevipes,Tringa brevipes,no_lookup,Charadriiformes,Sichuan,2013,102.76,30.05,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,Tringa guttifer,Tringa guttifer,no_lookup,Charadriiformes,Liaoning,2006,124.03,39.82,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,Tringa stagnatilis,Tringa stagnatilis,no_lookup,Charadriiformes,Guizhou,2021,109.22,27.82,TRUE,TRUE,124.9809367677614,48.33853704837731,117.41983382333983,46.50429079809053,216.41429545128258,SW,201.89946943520545,S,-15.760936767761407,-20.51853704837731,-8.19983382333983,-18.68429079809053,2669.50330900967,2214.975849363832,FALSE
281,Stercorarius longicaudus,Stercorarius longicaudus,no_lookup,Charadriiformes,Jiangsu,2016,120.64,32.67,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,Stercorarius parasiticus,Stercorarius parasiticus,no_lookup,Charadriiformes,Hunan,2018,110.77,29.93,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,Stercorarius parasiticus,Stercorarius parasiticus,no_lookup,Charadriiformes,Inner Mongolia,2019,123.08,46.22,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,Stercorarius parasiticus,Stercorarius parasiticus,no_lookup,Charadriiformes,Sichuan,2013,104.18,31.02,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,Stercorarius parasiticus,Stercorarius parasiticus,no_lookup,Charadriiformes,Xizang,2023,86,28.08,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,Stercorarius parasiticus,Stercorarius parasiticus,no_lookup,Charadriiformes,Yunnan,2016,100.52,25.03,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,Stercorarius pomarinus,Stercorarius pomarinus,no_lookup,Charadriiformes,Inner Mongolia,2006,110.01,41.53,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,Turnix suscitator,Turnix suscitator,no_lookup,Charadriiformes,Anhui,2023,117.09,30.26,TRUE,TRUE,105.91111070188485,25.140016228865953,119.20971679700006,25.68267822300004,60.122703521038375,NE,338.2456571936457,N,11.178889298115152,5.119983771134049,-2.119716797000052,4.577321776999963,1233.8006218471276,551.406520920061,FALSE
289,Turnix suscitator,Turnix suscitator,no_lookup,Charadriiformes,Zhejiang,2021,121.02,28.86,TRUE,TRUE,105.91111070188485,25.140016228865953,119.62784347504686,25.757080078000058,71.19356955479287,E,21.418918523625223,N,15.108889298115145,3.7199837711340464,1.392156524953137,3.1029199219999413,1546.1481149477688,372.06309283346144,FALSE
290,Anastomus oscitans,Anastomus oscitans,no_lookup,Ciconiiformes,Hebei,2021,114.16,38.24,TRUE,TRUE,103.3778274570632,25.3630746082052,106.08260513508897,28.815248613994108,32.70863763635617,NE,33.378419545557506,NE,10.782172542936792,12.876925391794803,8.077394864911028,9.424751386005894,1759.8668791740165,1278.833936328011,FALSE
291,Anastomus oscitans,Anastomus oscitans,no_lookup,Ciconiiformes,Hunan,2025,113.24,28.23,TRUE,TRUE,103.3778274570632,25.3630746082052,108.15240310291313,26.183657763319214,69.77632629479513,E,64.51617460600147,NE,9.86217254293679,2.866925391794801,5.087596897086868,2.046342236680786,1026.1204281095147,546.1824663707422,FALSE
292,Anastomus oscitans,Anastomus oscitans,no_lookup,Ciconiiformes,Qinghai,2023,96.57,32.58,TRUE,TRUE,103.3778274570632,25.3630746082052,96.98862132687056,28.13015045141029,322.0700353966796,NW,355.46365984941644,N,-6.807827457063212,7.216925391794799,-0.4186213268705643,4.449849548589707,1040.4749716733133,500.7850270671273,FALSE
293,Anastomus oscitans,Anastomus oscitans,no_lookup,Ciconiiformes,Shaanxi,2020,107.53,33.23,TRUE,TRUE,103.3778274570632,25.3630746082052,105.56413886000007,29.259595277000074,23.724376596646437,NE,22.439603526870087,N,4.152172542936796,7.866925391794798,1.9658611399999302,3.9704047229999233,966.8118992294378,483.05313343802203,FALSE
294,Anastomus oscitans,Anastomus oscitans,no_lookup,Ciconiiformes,Sichuan,2018,103.09,28.41,TRUE,TRUE,103.3778274570632,25.3630746082052,103.09,28.41,355.24852864023933,N,0,N,-0.28782745706320156,3.046925391794801,0,0,340.5260053068856,0,TRUE
295,Ciconia boyciana,Ciconia boyciana,no_lookup,Ciconiiformes,Gansu,2023,105.02,33.35,TRUE,TRUE,126.42271234853959,46.50084939644898,119.69909668000003,45.14508056600005,238.64639637746717,SW,228.8344244661796,SW,-21.402712348539595,-13.150849396448976,-14.679096680000029,-11.795080566000046,2322.621160457036,1818.6279129968077,FALSE
296,Ciconia boyciana,Ciconia boyciana,no_lookup,Ciconiiformes,Ningxia,2017,105.72,37.25,TRUE,TRUE,126.42271234853959,46.50084939644898,119.69909668000003,45.14508056600005,246.3092845097696,SW,237.8945853619646,SW,-20.702712348539592,-9.250849396448977,-13.979096680000026,-7.895080566000047,1983.21120626521,1455.6798906351112,FALSE
297,Ciconia boyciana,Ciconia boyciana,no_lookup,Ciconiiformes,Tianjin,1999,117.48,38.75,TRUE,FALSE,126.42271234853959,46.50084939644898,121.21551513700001,44.100891113000046,223.44663179082426,SW,208.88434731752247,SW,-8.942712348539587,-7.750849396448977,-3.7355151370000073,-5.350891113000046,1132.2494638886528,671.5145581012937,FALSE
298,Ciconia episcopus,Ciconia episcopus,no_lookup,Ciconiiformes,Yunnan,2011,99.62,27.89,TRUE,TRUE,94.35509370662636,27.449458104047523,95.8161457367315,28.29287400979669,83.38337908064977,E,95.94752509233888,E,5.264906293373642,0.44054189595247806,3.803854263268505,-0.4028740097966903,518.0250484913295,373.5183562519086,FALSE
299,Ciconia nigra,Ciconia nigra,no_lookup,Ciconiiformes,Xizang,2020,98.87,29.55,TRUE,TRUE,107.47157190196052,41.92891913787358,102.45203649569895,34.69045494246575,212.04692055095023,SW,211.51793522544526,SW,-8.601571901960511,-12.378919137873577,-3.5820364956989437,-5.140454942465748,1590.3073451247749,658.3774483147561,FALSE
